Time_Stamp,Date,Text,Post_ID,Attribution_Presence,Attribution_Number,Sender_Relevance,Evaluation,Target,Specific_Individual,Specific_Collective,Topic
0,2016-10-20 01:23:45,One of my first acts as President will be to deport the drug lords and then secure the border. #Debate #MAGA,293L,0,,,,,,,
0,2016-10-20 01:27:37,".@RealDonaldTrump wants a SAFE America w/ stronger borders, no amnesty, and an END to sanctuary cities. He is... https://t.co/7Ha00c77Gb",293A,0,,,,,,,
0,2016-10-20 01:28:41,"TRUMP &amp; CLINTON ON IMMIGRATION
#Debate #BigLeagueTruth https://t.co/OP4c7Jc8Ad",293M,0,,,,,,,
0,2016-10-20 01:32:46,"Hey @POTUS - WE AGREE!
#BigLeagueTruth #DrainTheSwamp https://t.co/WnofYy60fc",293F,0,,,,,,,
0,2016-10-20 01:38:47,Moderator: Hillary plan calls for more regulation and more government spending. #Debate #BigLeagueTruth,202L,0,,,,,,,
0,2016-10-20 01:39:40,".@HillaryClinton talking about jobs? Remember what she promised upstate New York. #BigLeagueTruth
#Debates https://t.co/SmjNuHi7XB",202A,0,,,,,,,
0,2016-10-20 01:44:31,#BigLeagueTruth https://t.co/jhDLwFez3v,202M,0,,,,,,,
0,2016-10-20 01:45:17,#CrookedHillary's plan will add $1.15 TRILLION in new taxes. We cannot afford her! #DrainTheSwamp #Debate https://t.co/jpjKY1IiQh,202F,1,1.0,1.0,0.0,1.0,Hillary Clinton,,1.0
0,2016-10-20 01:49:00,#CrookedHillary gives Obama an “A” for an economic recovery that’s the slowest since WWII... #BigLeagueTruth... https://t.co/wVMFHdyCu2,221L,0,,,,,,,
0,2016-10-20 01:51:15,Crooked Hillary has never created a job in her life. We will create 25 million jobs. Think she can do that? Not a c... https://t.co/64Kll0Dl7K,221A,0,,,,,,,
0,2016-10-20 01:53:57,.@realDonaldTrump will do more in the first 30 days in office than Hillary has done in the last 30 years! #Debate... https://t.co/GunaVggS0N,221M,1,1.0,0.0,,,,,
0,2016-10-20 01:56:01,#CrookedHillary is nothing more than a Wall Street PUPPET! #BigLeagueTruth #Debate https://t.co/skhBWG6AQ3,221F,0,,,,,,,
0,2016-10-20 01:58:34,She'll say anything and change NOTHING! #MAGA #BigLeagueTruth https://t.co/6E767Uw6Dj,84L,0,,,,,,,
0,2016-10-20 02:02:15,"Moderator: “Respectfully, you won’t answer the pay-to-play question.” #Debate #BigLeagueTruth",84A,0,,,,,,,
0,2016-10-20 02:06:52,LIVE FACT-CHECK: Trump's RIGHT. The Clinton Foundation has taken MILLIONS from the Middle East. #DrainTheSwamp https://t.co/Kgcaf5tdTM,84M,0,,,,,,,
0,2016-10-20 02:11:33,You should give the money back @HillaryClinton! #DrainTheSwamp https://t.co/m0LKHRUoHz,84F,0,,,,,,,
0,2016-10-20 02:16:25,HILLARY FAILED ALL OVER THE WORLD. #BigLeagueTruth  ❌LIBYA❌SYRIA❌IRAN❌IRAQ❌ASIA PIVOT❌RUSSIAN RESET❌BENGHAZI... https://t.co/H1UH0svtt2,128L,1,1.0,1.0,0.0,1.0,Hillary Clinton,,4.0
0,2016-10-20 02:21:32,"I opposed going into Iraq. Hillary voted for it. As with everything else she's supported, it was a DISASTER. https://t.co/Um5WJXWfBZ",128A,1,2.0,1.0,0.0,1.0,Hillary Clinton,,4.0
0,2016-10-20 02:21:32,"I opposed going into Iraq. Hillary voted for it. As with everything else she's supported, it was a DISASTER. https://t.co/Um5WJXWfBZ",128A,1,1.0,1.0,,,,,
0,2016-10-20 02:24:44,What They Are Saying About @realDonaldTrump's GREAT Debate and @HillaryClinton's Bad Performance... https://t.co/1O86a49vJZ,128M,0,,,,,,,
0,2016-10-20 02:27:31,"I WILL DEFEAT ISIS. THEY HAVE BEEN AROUND TOO LONG! What has our leadership been doing?
#DrainTheSwamp https://t.co/tU0iW3Gi9v",128F,0,,,,,,,
0,2016-10-20 02:29:29,"Together we can save American JOBS, American LIVES, and AMERICAN FUTURES! #Debates https://t.co/2Yfd0Omn4X",72L,0,,,,,,,
0,2016-10-20 02:32:37,.@realDonaldTrump is going to cut taxes BIG LEAGUE -- Crooked is going to raise taxes BIG LEAGUE! #DrainTheSwamp... https://t.co/41X9Qjy0RJ,72A,0,,,,,,,
0,2016-10-20 02:34:01,"HILLARY'S HEALTH CARE POLICIES
#DrainTheSwamp #Debate https://t.co/t1Sr8dk2Xi",72M,0,,,,,,,
0,2016-10-20 02:40:23,We cannot take four more years of Barack Obama and that’s what you’ll get if you vote for Hillary. #BigLeagueTruth,72F,1,1.0,1.0,0.0,2.0,,"Other Collectives (e.g. Other Countries, Other Political Groups, NGOs, Public Enterprises, International Governing Institutions)",3.0
0,2016-10-20 02:51:39,"Join my team over on my Facebook page- live now! #Debates
https://t.co/vpDVQfO58A https://t.co/5v1tWzHrxq",147L,0,,,,,,,
0,2016-10-20 04:06:44,"Great poll - thank you America! Once we #DrainTheSwamp, together we will #MAGA????#Debate https://t.co/SvcjmrsHKD",147A,1,1.0,1.0,1.0,2.0,,The Trump-Administration,3.0
0,2016-10-20 04:27:27,"Totally dishonest Donna Brazile chokes on the truth. Highly illegal! 
Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX",147M,0,,,,,,,
0,2016-10-20 13:27:41,"Thank you America! #MAGA

Rasmussen National Poll
Donald Trump 43%
Hillary Clinton 40% https://t.co/n4eZ3qpcjg",147F,0,,,,,,,
0,2016-10-20 15:52:38,"If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this, we need to... https://t.co/45Vyk6z18m",211L,1,1.0,1.0,1.0,2.0,,"Other Collectives (e.g. Other Countries, Other Political Groups, NGOs, Public Enterprises, International Governing Institutions)",3.0
0,2016-10-20 18:25:34,"Want access to Crooked Hillary? Don't forget - it's going to cost you!
#DrainTheSwamp #PayToPlay https://t.co/qjMBZkEnK9",211A,0,,,,,,,
0,2016-10-20 19:51:59,"UPCOMING RALLIES - JOIN ME!

TOMORROW
Fletcher, NC @ 12pm. 
https://t.co/uASvA4Gd4r

SATURDAY
Cleveland, OH @ 7pm. 
https://t.co/hre7Foxqpo",211M,0,,,,,,,
0,2016-10-20 20:26:01,Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slog... https://t.co/esLgql0Gg8,211F,0,,,,,,,
0,2016-10-20 20:52:15,"When Obama took office in 2009 employer-provided premiums cost $13,375. Today they are $18,142. Thanks, Obama.",75L,1,1.0,1.0,0.0,1.0,Barack Obama,,1.0
0,2016-10-20 22:08:15,"Hillary &amp; Obama's Broken Promises. 
#RepealObamacare https://t.co/oz24r2xW7G",75A,0,,,,,,,
0,2016-10-21 17:34:35,"The results are in on the final debate and it is almost unanimous, I WON! Thank you, these are very exciting times.",75M,0,,,,,,,
0,2016-10-21 18:58:20,"A top Clinton Foundation official said he could name “500 different examples” of conflicts of interest. 
https://t.co/rtWhdYOyq7",75F,0,,,,,,,
0,2016-10-21 22:10:57,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‘sensitive information’"" 
https://t.co/dL7VDMqSLy",288L,0,,,,,,,
0,2016-10-21 22:30:14,"""{Crooked Hillary Clinton} created this mess, and she knows it."" 
#DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk",288A,1,1.0,1.0,0.0,1.0,Hillary Clinton,,
0,2016-10-21 22:46:37,"WikiLeaks reveals Clinton camp’s work with ‘VERY friendly and malleable reporters’ 
#DrainTheSwamp #CrookedHillary
https://t.co/bcYLslrxi0",288M,0,,,,,,,
0,2016-10-22 02:41:07,"Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGATickets:... https://t.co/kfJv5Po0x6",288F,0,,,,,,,
0,2016-10-22 03:33:54,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!,255L,0,,,,,,,
0,2016-10-22 11:37:58,"""""""@AZTRUMPTRAIN: I #Voted for DonaldTrump! #Arizona ☉ #Economy #Immigration #Jobs #Veterans #BorderControl #Trade... https://t.co/0BJk9BwkfW""""""",255A,0,,,,,,,
0,2016-10-22 14:20:56,"Landing in Pennsylvania now. Great new poll this morning, thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgain... https://t.co/BV2RFavG84",255M,0,,,,,,,
0,2016-10-22 18:18:43,Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K,255F,0,,,,,,,
0,2016-10-22 19:54:40,"In order to #DrainTheSwamp &amp; create a new GOVERNMENT of, by, &amp; for the PEOPLE, I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!",111L,0,,,,,,,
0,2016-10-22 21:34:44,"Hillary Clinton: 'Architect of failure'
#DrainTheSwamp #CrookedHillary
https://t.co/b5HqsGrc7N",111A,0,,,,,,,
0,2016-10-23 02:05:01,"'Huma Abedin told Clinton her secret email account caused problems'
https://t.co/i4zN2QzKnf",111M,0,,,,,,,
0,2016-10-23 02:26:32,"WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'
https://t.co/e1NVdpSfNr",111F,0,,,,,,,
0,2016-10-23 14:04:01,"Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!",253L,1,1.0,1.0,0.0,2.0,,"Other Collectives (e.g. Other Countries, Other Political Groups, NGOs, Public Enterprises, International Governing Institutions)",4.0
0,2016-10-23 16:30:03,"Former Prosecutor: The Clintons Are So Corrupt, Everything ‘They Touch Turns To Molten Lead’ 
https://t.co/5Eyfi092vn",253A,0,,,,,,,
0,2016-10-23 17:56:43,"Join me in Naples, Florida this evening at 6:00pm! Tickets: https://t.co/Oax06JVzv1 https://t.co/g9LBxI1dJ8",253M,0,,,,,,,
0,2016-10-23 23:40:14,The attack on Mosul is turning out to be a total disaster. We gave them months of notice. U.S. is looking so dumb. VOTE TRUMP and WIN AGAIN!,253F,0,,,,,,,
0,2016-10-24 02:25:05,'Clinton Ally Aided Campaign of FBI Official’s Wife' https://t.co/U0w99gfyKE,268L,0,,,,,,,
0,2016-10-24 12:44:29,Major story that the Dems are making up phony polls in order to suppress the the Trump . We are going to WIN!,268A,1,1.0,1.0,0.0,2.0,,Progressive: Democrats/Liberals/Left-wing ideologists,3.0
0,2016-10-24 14:17:35,We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!,268M,0,,,,,,,
0,2016-10-24 15:55:44,"Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp, VOTE- lets #MAGA! EARLY VOTING BY FL. COUNTY:... https://t.co/MgJxNbxRga",268F,0,,,,,,,
0,2016-10-24 16:35:59,"Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:... https://t.co/eLunEQRxZq",210L,0,,,,,,,
0,2016-10-24 19:01:18,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp, MAKE AMERICA GREAT AGAIN!... https://t.co/mPzVrcaR9L",210A,1,1.0,1.0,1.0,2.0,,"Other Collectives (e.g. Other Countries, Other Political Groups, NGOs, Public Enterprises, International Governing Institutions)",3.0
0,2016-10-24 21:15:23,"Join me tomorrow in Sanford or Tallahassee, Florida!

Sanford at 3pm:
https://t.co/PZENw9Kheg

Tallahassee at 6pm:
https://t.co/WKI69e1bqD",210M,0,,,,,,,
0,2016-10-24 21:52:36,"Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp 
https://t.co/mQRkfMG80j",210F,0,,,,,,,
0,2016-10-25 01:27:16,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj,177L,1,1.0,1.0,1.0,1.0,Donald Trump,,3.0
0,2016-10-25 01:27:16,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj,177L,1,2.0,1.0,1.0,1.0,Other Individuals,,3.0
0,2016-10-25 14:33:57,#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK,177A,0,,,,,,,
0,2016-10-25 14:44:51,Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz,177M,0,,,,,,,
0,2016-10-25 15:21:37,#ObamacareFail https://t.co/5Zvsys8j5w,177F,0,,,,,,,
0,2016-10-25 16:10:59,#ObamacareFail https://t.co/90Aixp25Oc,131L,0,,,,,,,
0,2016-10-25 18:27:06,Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA... https://t.co/aRdlFkVjAx,131A,0,,,,,,,
0,2016-10-25 21:36:51,"Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk",131M,1,1.0,1.0,1.0,2.0,,"Other Collectives (e.g. Other Countries, Other Political Groups, NGOs, Public Enterprises, International Governing Institutions)",3.0
0,2016-10-25 22:01:50,"REPEAL AND REPLACE!!! 
#ObamaCareInThreeWords",131F,0,,,,,,,
0,2016-10-25 23:31:58,"Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!
#ICYMI- watch here: https://t.co/GDKhwrCa9R",208L,0,,,,,,,
0,2016-10-26 18:49:49,JOIN ME IN OHIO TOMORROW!Springfield-1pm:https://t.co/YcbpSigtvaToledo-4pm:https://t.co/BOJH0l1CZzGeneva-7pm... https://t.co/7qbIRel33u,208A,0,,,,,,,
0,2016-10-27 01:57:51,"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:... https://t.co/x7wtERl55d",208M,0,,,,,,,
0,2016-10-27 13:01:12,A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?,208F,0,,,,,,,
0,2016-10-27 14:10:38,"Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment”
https://t.co/4OGP3tPxyp",125L,1,1.0,0.0,,,,,
0,2016-10-27 14:32:59,"I agree, @MMFlint- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb",125A,0,,,,,,,
0,2016-10-27 17:45:20,"Join me live in Springfield, Ohio!
https://t.co/LREA7WRmOx",125M,0,,,,,,,
0,2016-10-27 20:27:44,"#ICYMI: I agree- To all Americans, I see you &amp, I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8.... https://t.co/P2edj2MoXy",125F,0,,,,,,,
0,2016-10-27 21:07:48,"Join me live in Toledo, Ohio. Time to #DrainTheSwamp &amp; #MAGA!
https://t.co/NU39Mmlh1T",107L,0,,,,,,,
0,2016-10-27 22:23:56,I will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!,107A,0,,,,,,,
0,2016-10-27 22:37:22,Crooked Hillary launched her political career by letting terrorists off the hook. #DrainTheSwamp... https://t.co/BLMkZQ8svK,107M,1,1.0,1.0,0.0,1.0,Hillary Clinton,,3.0
0,2016-10-28 15:27:05,"""@Jmoschetti1363: @Johnatsrs1949 FBI must be outraged that their hands r tied she has no regard or t secret service, FBI, or (Dallas)police""",107F,0,,,,,,,
0,2016-10-28 15:53:19,"If my people said the things about me that Podesta &amp; Hillary's people said about her, I would fire them out of self respect. ""Bad instincts""",180L,1,1.0,1.0,,,,,
0,2016-10-28 17:24:08,"Just out: Neera Tanden, Hillary Clinton adviser said, “Israel is depressing.” I think Israel is inspiring!",180A,0,,,,,,,
0,2016-10-29 01:28:46,Just landed in Iowa - speaking soon!,180M,0,,,,,,,
0,2016-10-29 04:11:17,Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!TICKETS:Golden: https://t.co/Eix7SspO2ZPhoenix:... https://t.co/pheYCksxq0,180F,0,,,,,,,
0,2016-10-29 15:37:26,"""@DeplorableCBTP: ""In my mind, #DonaldTrump is the only way out of this mess."" - #PhilRobertson of TV's #DuckDynasty""   Thank you Phil!",166L,0,,,,,,,
0,2016-10-29 17:02:04,#ObamacareFail https://t.co/iusXk4n9w7,166A,0,,,,,,,
0,2016-10-29 20:02:16,So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz,166M,0,,,,,,,
0,2016-10-30 01:36:25,"Great day in Colorado &amp, Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me!Tickets:... https://t.co/vMPTsLXsCT",166F,0,,,,,,,
0,2016-10-30 14:26:30,"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",142L,0,,,,,,,
0,2016-10-30 19:05:31,"Thank you Las Vegas, Nevada- I love you! Departing for Greeley, Colorado now. Get out &amp, VOTE! #ICYMI- watch here:... https://t.co/uIloPRtEn9",142A,0,,,,,,,
0,2016-10-30 23:23:26,"""@slh: I follow Mr.Trump at all of his rallies by watching them on https://t.co/biseaBESvS. He is a lion-hearted warrior, who inspires hope",142M,0,,,,,,,
0,2016-10-31 03:59:48,"Join me tomorrow in Michigan!

Grand Rapids at 12pm:
https://t.co/xFPRNF7pnF

Warren at 3pm:
https://t.co/DREwbH7ZVd https://t.co/iyXwiP0rvd",142F,0,,,,,,,
0,2016-10-31 18:20:00,$25 Million+ raised online in just one week! RECORD WEEK. #DrainTheSwamp Today we set a bigger record. Contribute &gt;https://t.co/CZ1QmzCxwO,52L,0,,,,,,,
0,2016-10-31 19:08:25,#ObamacareFail #HillarycareFail https://t.co/gaXOWVI0Xa,52A,0,,,,,,,
0,2016-11-01 10:31:46,Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!,52M,1,1.0,1.0,0.0,1.0,Hillary Clinton,,3.0
0,2016-11-01 12:01:11,"Crooked Hillary should not be allowed to run for president. She deleted 33,000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!",52F,0,,,,,,,
0,2016-11-01 14:14:09,"So terrible that Crooked didn't report she got the debate questions from Donna Brazile, if that were me it would have been front page news!",246L,0,,,,,,,
0,2016-11-01 21:15:42,'Kept me out of jail': Top DOJ official involved in Clinton probe represented her campaign chairman: https://t.co/QUZn97CEOq,246A,0,,,,,,,
0,2016-11-01 21:20:04,Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats: https://t.co/y7m8iVU173,246M,0,,,,,,,
0,2016-11-01 21:46:18,'Podesta urged Clinton team to hand over emails after use of private server emerged' https://t.co/NYvVmoA8wl,246F,0,,,,,,,
0,2016-11-02 00:32:51,"Thank you for your incredible support Wisconsin and Governor @ScottWalker! It is time to #DrainTheSwamp &amp, #MAGA!... https://t.co/gKBkKmTudn",117L,0,,,,,,,
0,2016-11-02 11:00:30,"I am going to repeal and replace ObamaCare. We will have MUCH less expensive and MUCH better healthcare. With Hillary, costs will triple!",117A,1,2.0,1.0,0.0,1.0,Hillary Clinton,,2.0
0,2016-11-02 11:00:30,"I am going to repeal and replace ObamaCare. We will have MUCH less expensive and MUCH better healthcare. With Hillary, costs will triple!",117A,1,1.0,1.0,1.0,1.0,Donald Trump,,2.0
0,2016-11-02 13:11:06,"""@Ravenrantz: #Billygraham's grand daughter #SupportsTrump https://t.co/sKz1SPHzDZ""  So nice, thank you Cissy Graham Lynch!!!!",117M,0,,,,,,,
0,2016-11-02 14:37:03,Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.,117F,0,,,,,,,
0,2016-11-02 18:57:07,"""It pays to have friends in high places- like the Justice Department. Clearly the Clintons do."" 
#DrainTheSwamp! https://t.co/KZXB4B156M",98L,0,,,,,,,
0,2016-11-02 21:30:24,"Thank you Orlando, Florida! We are just six days away from delivering justice for every forgotten man, woman and ch... https://t.co/LPXBQZ5AXt",98A,1,1.0,1.0,1.0,2.0,,The Trump-Administration,3.0
0,2016-11-03 03:55:49,"Thank you Arlene! We will MAKE AMERICA SAFE AND GREAT AGAIN! 
#ImWithYou #DrainTheSwamp 
https://t.co/tSI0YP2LL9",98M,1,1.0,1.0,1.0,2.0,,The Trump-Administration,3.0
0,2016-11-03 12:34:14,"ObamaCare is a total disaster. Hillary Clinton wants to save it by making it even more expensive. Doesn't work, I will REPEAL AND REPLACE!",98F,0,,,,,,,
0,2016-11-03 19:25:37,"Watching my beautiful wife, Melania, speak about our love of country and family. We will make you all very proud.... https://t.co/DiKmSnTlC2",19L,0,,,,,,,
